Name;Typ;Stadt;Land;Längengrad;Breitengrad;Quelle;Operator;Details
Parkplatz 1356065199;Parkplatz;Trier;Deutschland;6.6641205;49.7429519;OpenStreetMap;;capacity: 2
Parkplatz 1356065200;Parkplatz;Trier;Deutschland;6.6639996;49.7429992;OpenStreetMap;;capacity: 2
Parkplatz 1356065201;Parkplatz;Trier;Deutschland;6.6638756;49.7430054;OpenStreetMap;;capacity: 2
Parkplatz 1356065203;Parkplatz;Trier;Deutschland;6.6550485;49.7434287;OpenStreetMap;;
Parkplatz 1356083641;Parkplatz;Trier;Deutschland;6.6664724;49.7396512;OpenStreetMap;;
Parkplatz 1356083648;Parkplatz;Trier;Deutschland;6.6655238;49.7402153;OpenStreetMap;;
Parkplatz 1356083664;Parkplatz;Trier;Deutschland;6.666352;49.7407863;OpenStreetMap;;
Parkplatz 1356083665;Parkplatz;Trier;Deutschland;6.6661434;49.7408037;OpenStreetMap;;capacity: 6
Parkplatz 1356083667;Parkplatz;Trier;Deutschland;6.6658548;49.7408493;OpenStreetMap;;
Parkplatz 1356083668;Parkplatz;Trier;Deutschland;6.6656509;49.7408833;OpenStreetMap;;capacity: 6
Parkplatz 1356084471;Parkplatz;Trier;Deutschland;6.6654442;49.7420171;OpenStreetMap;;capacity: 3
Parkplatz 1356084472;Parkplatz;Trier;Deutschland;6.665244;49.7420443;OpenStreetMap;;capacity: 5
Parkplatz 1356084473;Parkplatz;Trier;Deutschland;6.6650768;49.7420641;OpenStreetMap;;capacity: 3
Parkplatz 1356084474;Parkplatz;Trier;Deutschland;6.6649714;49.7420657;OpenStreetMap;;capacity: 2
Parkplatz 1356519546;Parkplatz;Trier;Deutschland;6.6688047;49.7392858;OpenStreetMap;;
Parkplatz 1356519549;Parkplatz;Trier;Deutschland;6.6669925;49.7395123;OpenStreetMap;;
Parkplatz 1356519551;Parkplatz;Trier;Deutschland;6.6675369;49.7393849;OpenStreetMap;;
Parkplatz 1356519553;Parkplatz;Trier;Deutschland;6.6680217;49.739278;OpenStreetMap;;
Parkplatz 1356519565;Parkplatz;Trier;Deutschland;6.6701293;49.7383626;OpenStreetMap;;
Parkplatz 1356519566;Parkplatz;Trier;Deutschland;6.6701183;49.738221;OpenStreetMap;;
Parkplatz 1356519567;Parkplatz;Trier;Deutschland;6.669855;49.7382133;OpenStreetMap;;
Parkplatz 1356519572;Parkplatz;Trier;Deutschland;6.6696665;49.7382791;OpenStreetMap;;capacity: 1
Parkplatz 1356519573;Parkplatz;Trier;Deutschland;6.6694392;49.7383585;OpenStreetMap;;capacity: 12
Parkplatz 1356519585;Parkplatz;Trier;Deutschland;6.668554;49.7389894;OpenStreetMap;;
Parkplatz 1356519589;Parkplatz;Trier;Deutschland;6.6658201;49.7418286;OpenStreetMap;;
Parkplatz 1356805254;Parkplatz;Trier;Deutschland;6.6677886;49.7394879;OpenStreetMap;;
Parkplatz 1360979762;Parkplatz;Trier;Deutschland;6.6550334;49.770313;OpenStreetMap;;
Parkplatz 1361845953;Parkplatz;Trier;Deutschland;6.6675048;49.7397673;OpenStreetMap;;
Parkplatz 1362065975;Parkplatz;Trier;Deutschland;6.6681281;49.7550749;OpenStreetMap;;
Parkplatz 1362065984;Parkplatz;Trier;Deutschland;6.6690988;49.755175;OpenStreetMap;;fee: no
Parkplatz 1362065986;Parkplatz;Trier;Deutschland;6.6687959;49.7549444;OpenStreetMap;;fee: no
Parkplatz 1362065987;Parkplatz;Trier;Deutschland;6.6684218;49.7549211;OpenStreetMap;;
Parkplatz 1362065988;Parkplatz;Trier;Deutschland;6.6678983;49.7551971;OpenStreetMap;;
Parkplatz 1362593896;Parkplatz;Trier;Deutschland;6.6644739;49.743407;OpenStreetMap;;
Parkplatz 1365317656;Parkplatz;Trier;Deutschland;6.6689658;49.7637869;OpenStreetMap;;fee: no
Parkplatz 1366069020;Parkplatz;Trier;Deutschland;6.6597349;49.7760509;OpenStreetMap;;"capacity: 4; fee: no"
Parkplatz 1373417296;Parkplatz;Trier;Deutschland;6.6468298;49.7586522;OpenStreetMap;;"capacity: 5; fee: yes"
Parkplatz 1375335615;Parkplatz;Trier;Deutschland;6.6610652;49.7449254;OpenStreetMap;;
Parkplatz 1375335626;Parkplatz;Trier;Deutschland;6.6669899;49.7424195;OpenStreetMap;;
Parkplatz 1375335627;Parkplatz;Trier;Deutschland;6.6670969;49.7423728;OpenStreetMap;;
Parkplatz 1375335628;Parkplatz;Trier;Deutschland;6.6673346;49.742302;OpenStreetMap;;
Parkplatz 1375335629;Parkplatz;Trier;Deutschland;6.6674726;49.7422406;OpenStreetMap;;
Parkplatz 1375425152;Parkplatz;Trier;Deutschland;6.6576055;49.7409209;OpenStreetMap;;
Parkplatz 1375425153;Parkplatz;Trier;Deutschland;6.6580489;49.7409866;OpenStreetMap;;
Parkplatz 1375425154;Parkplatz;Trier;Deutschland;6.6584759;49.7410176;OpenStreetMap;;
Parkplatz 1375425155;Parkplatz;Trier;Deutschland;6.6589305;49.7410051;OpenStreetMap;;capacity: 7
Parkplatz 1380216300;Parkplatz;Trier;Deutschland;6.6681232;49.7420729;OpenStreetMap;;capacity: 3
Parkplatz 1380990775;Parkplatz;Trier;Deutschland;6.6588395;49.7430533;OpenStreetMap;;
Parkplatz 1380990776;Parkplatz;Trier;Deutschland;6.6585171;49.743104;OpenStreetMap;;
Parkplatz 1380990777;Parkplatz;Trier;Deutschland;6.6582256;49.7430894;OpenStreetMap;;
Parkplatz 1380990900;Parkplatz;Trier;Deutschland;6.6582161;49.7429884;OpenStreetMap;;fee: no
Parkplatz 1380992172;Parkplatz;Trier;Deutschland;6.6621465;49.7433139;OpenStreetMap;;fee: no
Parkplatz 1380992173;Parkplatz;Trier;Deutschland;6.6593606;49.7429673;OpenStreetMap;;fee: no
Parkplatz 1380992174;Parkplatz;Trier;Deutschland;6.6591309;49.7429839;OpenStreetMap;;fee: no
Parkplatz 1380992175;Parkplatz;Trier;Deutschland;6.6589005;49.7429967;OpenStreetMap;;fee: no
Parkplatz 1380992176;Parkplatz;Trier;Deutschland;6.6587249;49.7430051;OpenStreetMap;;fee: no
Parkplatz 1380992177;Parkplatz;Trier;Deutschland;6.6585235;49.7430041;OpenStreetMap;;fee: no
Parkplatz 1381270003;Parkplatz;Trier;Deutschland;6.6649388;49.7428141;OpenStreetMap;Becker's Hotel and Restaurant;fee: no
Parkplatz 1381270004;Parkplatz;Trier;Deutschland;6.6647113;49.7429282;OpenStreetMap;;"capacity: 1; fee: no"
Parkplatz 1381270005;Parkplatz;Trier;Deutschland;6.6638643;49.7430944;OpenStreetMap;;capacity: 2
Parkplatz 1381270006;Parkplatz;Trier;Deutschland;6.6616595;49.7433365;OpenStreetMap;;fee: no
Parkplatz 1381272022;Parkplatz;Trier;Deutschland;6.6649141;49.7401153;OpenStreetMap;;
Parkplatz 1381272025;Parkplatz;Trier;Deutschland;6.6607338;49.7403835;OpenStreetMap;;
Parkplatz 1381272026;Parkplatz;Trier;Deutschland;6.660054;49.7404588;OpenStreetMap;;
Parkplatz 1381272027;Parkplatz;Trier;Deutschland;6.6603166;49.7407482;OpenStreetMap;;
Parkplatz 1381272028;Parkplatz;Trier;Deutschland;6.6629165;49.7405977;OpenStreetMap;;
Parkplatz 1381272029;Parkplatz;Trier;Deutschland;6.6624133;49.7406185;OpenStreetMap;;
Parkplatz 1381272030;Parkplatz;Trier;Deutschland;6.6618281;49.7405949;OpenStreetMap;;
Parkplatz 1381272031;Parkplatz;Trier;Deutschland;6.6613834;49.7405735;OpenStreetMap;;
Parkplatz 1381272032;Parkplatz;Trier;Deutschland;6.6612684;49.7406922;OpenStreetMap;;
Parkplatz 1381272033;Parkplatz;Trier;Deutschland;6.6607981;49.7406986;OpenStreetMap;;
Parkplatz 1382124625;Parkplatz;Trier;Deutschland;6.6658885;49.739835;OpenStreetMap;;
Parkplatz 1382130990;Parkplatz;Trier;Deutschland;6.6617765;49.7407117;OpenStreetMap;;
Parkplatz 1382135494;Parkplatz;Trier;Deutschland;6.6644984;49.7405755;OpenStreetMap;;
Parkplatz 1382769584;Parkplatz;Trier;Deutschland;6.6559456;49.7430687;OpenStreetMap;;
Parkplatz 1382769590;Parkplatz;Trier;Deutschland;6.6675844;49.7399544;OpenStreetMap;;
Parkplatz 1382769591;Parkplatz;Trier;Deutschland;6.6675211;49.7402497;OpenStreetMap;;
Parkplatz 1382769592;Parkplatz;Trier;Deutschland;6.6673722;49.740415;OpenStreetMap;;
Parkplatz 1382769593;Parkplatz;Trier;Deutschland;6.6672866;49.7404863;OpenStreetMap;;
Parkplatz 1382769594;Parkplatz;Trier;Deutschland;6.6666102;49.7407381;OpenStreetMap;;
Parkplatz 1382769597;Parkplatz;Trier;Deutschland;6.666151;49.7419292;OpenStreetMap;;
Parkplatz 1382769598;Parkplatz;Trier;Deutschland;6.6659538;49.7419367;OpenStreetMap;;
Parkplatz 1382769599;Parkplatz;Trier;Deutschland;6.657582;49.7430102;OpenStreetMap;;
Parkplatz 1382769600;Parkplatz;Trier;Deutschland;6.6565875;49.7429887;OpenStreetMap;;
Parkplatz 1382874222;Parkplatz;Trier;Deutschland;6.6672153;49.7402063;OpenStreetMap;;
Parkplatz 1383230312;Parkplatz;Trier;Deutschland;6.6610761;49.7413262;OpenStreetMap;;
Parkplatz 1383230313;Parkplatz;Trier;Deutschland;6.6609901;49.7413334;OpenStreetMap;;
Parkplatz 1383230314;Parkplatz;Trier;Deutschland;6.6609069;49.7413417;OpenStreetMap;;
Parkplatz 1383230315;Parkplatz;Trier;Deutschland;6.6608196;49.7413508;OpenStreetMap;;
Parkplatz 1383230316;Parkplatz;Trier;Deutschland;6.6612754;49.741319;OpenStreetMap;;
Parkplatz 1383230322;Parkplatz;Trier;Deutschland;6.6584508;49.7419733;OpenStreetMap;;
Parkplatz 1383351459;Parkplatz;Trier;Deutschland;6.6644128;49.7404842;OpenStreetMap;;
Parkplatz 1383351464;Parkplatz;Trier;Deutschland;6.6644507;49.7409799;OpenStreetMap;;
Parkplatz 1383351465;Parkplatz;Trier;Deutschland;6.6640905;49.7410733;OpenStreetMap;;
Parkplatz 1383372079;Parkplatz;Trier;Deutschland;6.6662473;49.7406296;OpenStreetMap;;
Parkplatz 1383372081;Parkplatz;Trier;Deutschland;6.6657696;49.7407084;OpenStreetMap;;
Parkplatz 1383372082;Parkplatz;Trier;Deutschland;6.6660061;49.7406693;OpenStreetMap;;
Parkplatz 1383372084;Parkplatz;Trier;Deutschland;6.6589308;49.740864;OpenStreetMap;;
Parkplatz 1383372085;Parkplatz;Trier;Deutschland;6.6591213;49.7408294;OpenStreetMap;;
Parkplatz 1383386844;Parkplatz;Trier;Deutschland;6.6663784;49.7418244;OpenStreetMap;;
Parkplatz 1384182202;Parkplatz;Trier;Deutschland;6.6682126;49.7424727;OpenStreetMap;;
Parkplatz 1384183707;Parkplatz;Trier;Deutschland;6.6666658;49.7432436;OpenStreetMap;;
Parkplatz 1384183708;Parkplatz;Trier;Deutschland;6.6666093;49.7431963;OpenStreetMap;;
Parkplatz 1384183710;Parkplatz;Trier;Deutschland;6.6664116;49.7430928;OpenStreetMap;;
Parkplatz 1384183711;Parkplatz;Trier;Deutschland;6.6663659;49.743042;OpenStreetMap;;
Parkplatz 1384183712;Parkplatz;Trier;Deutschland;6.666316;49.7429865;OpenStreetMap;;
Parkplatz 1384183713;Parkplatz;Trier;Deutschland;6.6662341;49.7429402;OpenStreetMap;;
Parkplatz 1384448279;Parkplatz;Trier;Deutschland;6.6615273;49.7418737;OpenStreetMap;;
Parkplatz 1384448280;Parkplatz;Trier;Deutschland;6.6618113;49.741765;OpenStreetMap;;
Parkplatz 1384448281;Parkplatz;Trier;Deutschland;6.6619057;49.7417499;OpenStreetMap;;
Parkplatz 1384448285;Parkplatz;Trier;Deutschland;6.662002;49.7417144;OpenStreetMap;;
Parkplatz 1384450911;Parkplatz;Trier;Deutschland;6.6608368;49.7420642;OpenStreetMap;;
Parkplatz 1384450912;Parkplatz;Trier;Deutschland;6.6609644;49.7420356;OpenStreetMap;;
Parkplatz 1384450913;Parkplatz;Trier;Deutschland;6.6610629;49.7420039;OpenStreetMap;;
Parkplatz 1384450914;Parkplatz;Trier;Deutschland;6.6611497;49.7419772;OpenStreetMap;;
Parkplatz 1384459543;Parkplatz;Trier;Deutschland;6.6655786;49.7426063;OpenStreetMap;;
Parkplatz 1384459544;Parkplatz;Trier;Deutschland;6.6657037;49.7425287;OpenStreetMap;;
Parkplatz 1384459563;Parkplatz;Trier;Deutschland;6.6638312;49.741147;OpenStreetMap;;
Parkplatz 1384459564;Parkplatz;Trier;Deutschland;6.6635462;49.7412344;OpenStreetMap;;
Parkplatz 1384459567;Parkplatz;Trier;Deutschland;6.6629322;49.7414317;OpenStreetMap;;
Parkplatz 1384459570;Parkplatz;Trier;Deutschland;6.662688;49.7415011;OpenStreetMap;;
Parkplatz 1384459572;Parkplatz;Trier;Deutschland;6.6625441;49.7415469;OpenStreetMap;;
Parkplatz 1384987989;Parkplatz;Trier;Deutschland;6.6462803;49.7424744;OpenStreetMap;;
Parkplatz 1384987990;Parkplatz;Trier;Deutschland;6.6460303;49.7424472;OpenStreetMap;;
Parkplatz 1384987991;Parkplatz;Trier;Deutschland;6.6457815;49.7424184;OpenStreetMap;;
Parkplatz 1385451372;Parkplatz;Trier;Deutschland;6.6669011;49.7433844;OpenStreetMap;;
Parkplatz 1385663069;Parkplatz;Trier;Deutschland;6.6496699;49.7428326;OpenStreetMap;;
Parkplatz 1385663678;Parkplatz;Trier;Deutschland;6.6501931;49.7422973;OpenStreetMap;;
Fahrradparkplatz 254652684;Fahrradparkplatz;Trier;Deutschland;6.6226612;49.7394764;OpenStreetMap;;capacity: 12
Fahrradparkplatz 302821280;Fahrradparkplatz;Trier;Deutschland;6.6345201;49.7449465;OpenStreetMap;;"capacity: 18; fee: no"
Fahrradparkplatz 330398116;Fahrradparkplatz;Trier;Deutschland;6.6313921;49.7537337;OpenStreetMap;;capacity: 17
Fahrradparkplatz 567097199;Fahrradparkplatz;Trier;Deutschland;6.6309672;49.7521064;OpenStreetMap;;capacity: 6
Fahrradparkplatz 568474177;Fahrradparkplatz;Trier;Deutschland;6.6284352;49.7517404;OpenStreetMap;;capacity: 6
Fahrradparkplatz 570932158;Fahrradparkplatz;Trier;Deutschland;6.6379953;49.7532191;OpenStreetMap;;capacity: 20
Fahrradparkplatz 571394278;Fahrradparkplatz;Trier;Deutschland;6.641617;49.7541052;OpenStreetMap;;capacity: 8
Fahrradparkplatz 571394279;Fahrradparkplatz;Trier;Deutschland;6.6414775;49.7543027;OpenStreetMap;;capacity: 10
Fahrradparkplatz 600052291;Fahrradparkplatz;Trier;Deutschland;6.6396591;49.7484599;OpenStreetMap;Das Bad an den Kaiserthermen;fee: no
Fahrradparkplatz 611743727;Fahrradparkplatz;Trier;Deutschland;6.6491224;49.7575018;OpenStreetMap;;capacity: 6
Fahrradparkplatz 611743839;Fahrradparkplatz;Trier;Deutschland;6.6493503;49.7565022;OpenStreetMap;;capacity: 10
Fahrradparkplatz 611743871;Fahrradparkplatz;Trier;Deutschland;6.6476638;49.7565249;OpenStreetMap;;capacity: 6
Fahrradparkplatz 611744069;Fahrradparkplatz;Trier;Deutschland;6.6447793;49.7589079;OpenStreetMap;;capacity: 8
Fahrradparkplatz 611744108;Fahrradparkplatz;Trier;Deutschland;6.6414385;49.7595894;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 611744318;Fahrradparkplatz;Trier;Deutschland;6.638018;49.761345;OpenStreetMap;;capacity: 8
Fahrradparkplatz 611744515;Fahrradparkplatz;Trier;Deutschland;6.6347382;49.7585648;OpenStreetMap;;capacity: 7
Fahrradparkplatz 611744566;Fahrradparkplatz;Trier;Deutschland;6.6337608;49.7520653;OpenStreetMap;;capacity: 12
Fahrradparkplatz 611744567;Fahrradparkplatz;Trier;Deutschland;6.6344771;49.752668;OpenStreetMap;;capacity: 30
Fahrradparkplatz 611744571;Fahrradparkplatz;Trier;Deutschland;6.6349267;49.75287;OpenStreetMap;;capacity: 16
Fahrradparkplatz 611744617;Fahrradparkplatz;Trier;Deutschland;6.6362411;49.75352;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 611744953;Fahrradparkplatz;Trier;Deutschland;6.6395094;49.7547959;OpenStreetMap;;capacity: 4
Fahrradparkplatz 611744956;Fahrradparkplatz;Trier;Deutschland;6.6394732;49.7549106;OpenStreetMap;;capacity: 10
Fahrradparkplatz 611745116;Fahrradparkplatz;Trier;Deutschland;6.6426467;49.7559864;OpenStreetMap;;capacity: 36
Fahrradparkplatz 611745117;Fahrradparkplatz;Trier;Deutschland;6.642677;49.7570171;OpenStreetMap;;"capacity: 16; fee: no"
Fahrradparkplatz 873841698;Fahrradparkplatz;Trier;Deutschland;6.6560687;49.7531185;OpenStreetMap;;capacity: 5
Fahrradparkplatz 1124697551;Fahrradparkplatz;Trier;Deutschland;6.6610058;49.7715603;OpenStreetMap;;capacity: 10
Fahrradparkplatz 1281742965;Fahrradparkplatz;Trier;Deutschland;6.6743779;49.7476186;OpenStreetMap;;capacity: 9
Fahrradparkplatz 1281742966;Fahrradparkplatz;Trier;Deutschland;6.6758427;49.7483018;OpenStreetMap;;capacity: 8
Fahrradparkplatz 1281742969;Fahrradparkplatz;Trier;Deutschland;6.6769082;49.7481854;OpenStreetMap;Universität Trier;capacity: 30
City Parkhaus;E-Bike Ladestation;Trier;Deutschland;6.6368636;49.7568873;OpenStreetMap;SWT;fee: no
Fahrradparkplatz 1422970583;Fahrradparkplatz;Trier;Deutschland;6.6529915;49.7579534;OpenStreetMap;;capacity: 76
Fahrradparkplatz 1446059171;Fahrradparkplatz;Trier;Deutschland;6.6517;49.756908;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 1556993239;Fahrradparkplatz;Trier;Deutschland;6.6447161;49.7560853;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 1732760150;Fahrradparkplatz;Trier;Deutschland;6.6385496;49.7441423;OpenStreetMap;;capacity: 4
Fahrradparkplatz 1831403337;Fahrradparkplatz;Trier;Deutschland;6.6409393;49.7544399;OpenStreetMap;;capacity: 24
Fahrradparkplatz 1831403339;Fahrradparkplatz;Trier;Deutschland;6.64344;49.7539765;OpenStreetMap;;"capacity: 26; fee: no"
Fahrradparkplatz 1831403340;Fahrradparkplatz;Trier;Deutschland;6.6377137;49.7516319;OpenStreetMap;;capacity: 12
Fahrradparkplatz 1831422772;Fahrradparkplatz;Trier;Deutschland;6.6773645;49.7495186;OpenStreetMap;;capacity: 9
Fahrradparkplatz 1831422774;Fahrradparkplatz;Trier;Deutschland;6.6749386;49.7480651;OpenStreetMap;;capacity: 10
Fahrradparkplatz 2376719540;Fahrradparkplatz;Trier;Deutschland;6.6755366;49.747395;OpenStreetMap;;capacity: 10
Fahrradparkplatz 3054951097;Fahrradparkplatz;Trier;Deutschland;6.6787709;49.7503436;OpenStreetMap;;capacity: 4
Fahrradparkplatz 3428244679;Fahrradparkplatz;Trier;Deutschland;6.6442715;49.7531381;OpenStreetMap;;capacity: 10
Fahrradparkplatz 3685975488;Fahrradparkplatz;Trier;Deutschland;6.6310502;49.7501701;OpenStreetMap;;capacity: 10
Fahrradparkplatz 3991611088;Fahrradparkplatz;Trier;Deutschland;6.6325053;49.7567701;OpenStreetMap;;
Fahrradparkplatz 4124206233;Fahrradparkplatz;Trier;Deutschland;6.6376642;49.7531607;OpenStreetMap;;capacity: 32
Fahrradparkplatz 4126388289;Fahrradparkplatz;Trier;Deutschland;6.637334;49.7531281;OpenStreetMap;Sparkasse;capacity: 6
Fahrradparkplatz 4361660586;Fahrradparkplatz;Trier;Deutschland;6.6410188;49.758217;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 4560727977;Fahrradparkplatz;Trier;Deutschland;6.6425215;49.761447;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 4711999820;Fahrradparkplatz;Trier;Deutschland;6.6754429;49.7497823;OpenStreetMap;;capacity: 12
Fahrradparkplatz 4848241014;Fahrradparkplatz;Trier;Deutschland;6.6330346;49.7518919;OpenStreetMap;;capacity: 6
Fahrradparkplatz 4916669822;Fahrradparkplatz;Trier;Deutschland;6.6337409;49.7247696;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 4990226819;Fahrradparkplatz;Trier;Deutschland;6.6449379;49.7599897;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 5006317515;Fahrradparkplatz;Trier;Deutschland;6.6447061;49.7595561;OpenStreetMap;;"capacity: 18; fee: no"
Fahrradparkplatz 5006549526;Fahrradparkplatz;Trier;Deutschland;6.6587501;49.7591644;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 5016151351;Fahrradparkplatz;Trier;Deutschland;6.6405841;49.7544263;OpenStreetMap;;"capacity: 26; fee: no"
Fahrradparkplatz 5049533625;Fahrradparkplatz;Trier;Deutschland;6.6421017;49.7533652;OpenStreetMap;;capacity: 10
Fahrradparkplatz 5049533627;Fahrradparkplatz;Trier;Deutschland;6.6454598;49.7604176;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 5049533628;Fahrradparkplatz;Trier;Deutschland;6.6488555;49.7627471;OpenStreetMap;;capacity: 6
Fahrradparkplatz 5049533631;Fahrradparkplatz;Trier;Deutschland;6.6511837;49.7572493;OpenStreetMap;;capacity: 8
Fahrradparkplatz 5049533632;Fahrradparkplatz;Trier;Deutschland;6.651067;49.7572883;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 5049533633;Fahrradparkplatz;Trier;Deutschland;6.6508779;49.7573446;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 5049533634;Fahrradparkplatz;Trier;Deutschland;6.64226;49.7540652;OpenStreetMap;;capacity: 8
Fahrradparkplatz 5049533635;Fahrradparkplatz;Trier;Deutschland;6.6426274;49.7557773;OpenStreetMap;;capacity: 24
Fahrradparkplatz 5049533636;Fahrradparkplatz;Trier;Deutschland;6.6478591;49.7702989;OpenStreetMap;;capacity: 30
Fahrradparkplatz 5049533640;Fahrradparkplatz;Trier;Deutschland;6.648193;49.7707493;OpenStreetMap;;capacity: 8
Fahrradparkplatz 5049533641;Fahrradparkplatz;Trier;Deutschland;6.6478738;49.7703465;OpenStreetMap;;capacity: 34
Fahrradparkplatz 5049533642;Fahrradparkplatz;Trier;Deutschland;6.6421634;49.758218;OpenStreetMap;;capacity: 20
Fahrradparkplatz 5052265230;Fahrradparkplatz;Trier;Deutschland;6.6331673;49.7472675;OpenStreetMap;;fee: no
Fahrradparkplatz 5052265231;Fahrradparkplatz;Trier;Deutschland;6.6331071;49.7471229;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 5052265232;Fahrradparkplatz;Trier;Deutschland;6.6313589;49.7442147;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 5052265233;Fahrradparkplatz;Trier;Deutschland;6.630878;49.7444147;OpenStreetMap;;"capacity: 14; fee: no"
Fahrradparkplatz 5052265235;Fahrradparkplatz;Trier;Deutschland;6.6363269;49.7547159;OpenStreetMap;;"capacity: 4; fee: no"
Fahrradparkplatz 5052265237;Fahrradparkplatz;Trier;Deutschland;6.6367185;49.7549092;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 5052265238;Fahrradparkplatz;Trier;Deutschland;6.63755;49.7558761;OpenStreetMap;;"capacity: 24; fee: no"
Fahrradparkplatz 5052265239;Fahrradparkplatz;Trier;Deutschland;6.6383868;49.7566351;OpenStreetMap;;"capacity: 20; fee: no"
Fahrradparkplatz 5052265240;Fahrradparkplatz;Trier;Deutschland;6.6394839;49.7568395;OpenStreetMap;;"capacity: 13; fee: no"
Fahrradparkplatz 5052265241;Fahrradparkplatz;Trier;Deutschland;6.6401303;49.7580369;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 5052265242;Fahrradparkplatz;Trier;Deutschland;6.6404977;49.7580785;OpenStreetMap;;"capacity: 14; fee: no"
Fahrradparkplatz 5052265245;Fahrradparkplatz;Trier;Deutschland;6.6412528;49.7585654;OpenStreetMap;;capacity: 6
Fahrradparkplatz 5052265246;Fahrradparkplatz;Trier;Deutschland;6.642095;49.7583548;OpenStreetMap;;"capacity: 16; fee: no"
Fahrradparkplatz 5052265248;Fahrradparkplatz;Trier;Deutschland;6.6431196;49.7588885;OpenStreetMap;;capacity: 14
Fahrradparkplatz 5052265249;Fahrradparkplatz;Trier;Deutschland;6.6436091;49.7645256;OpenStreetMap;;capacity: 6
Fahrradparkplatz 5052265255;Fahrradparkplatz;Trier;Deutschland;6.6465944;49.7684305;OpenStreetMap;;capacity: 10
Fahrradparkplatz 5054772197;Fahrradparkplatz;Trier;Deutschland;6.6399559;49.7563951;OpenStreetMap;;"capacity: 22; fee: no"
Fahrradparkplatz 5054772198;Fahrradparkplatz;Trier;Deutschland;6.6399895;49.7536736;OpenStreetMap;;capacity: 14
Fahrradparkplatz 5054772199;Fahrradparkplatz;Trier;Deutschland;6.6439592;49.7578108;OpenStreetMap;;capacity: 14
Fahrradparkplatz 5054772201;Fahrradparkplatz;Trier;Deutschland;6.6455483;49.7577042;OpenStreetMap;;capacity: 18
Fahrradparkplatz 5054772202;Fahrradparkplatz;Trier;Deutschland;6.6460901;49.7574841;OpenStreetMap;;capacity: 22
Fahrradparkplatz 5054772204;Fahrradparkplatz;Trier;Deutschland;6.6515578;49.757375;OpenStreetMap;;capacity: 8
Fahrradparkplatz 5054820453;Fahrradparkplatz;Trier;Deutschland;6.6489554;49.7628091;OpenStreetMap;;capacity: 4
Fahrradparkplatz 5054820454;Fahrradparkplatz;Trier;Deutschland;6.6459078;49.7608387;OpenStreetMap;;capacity: 8
Fahrradparkplatz 5056972305;Fahrradparkplatz;Trier;Deutschland;6.6494577;49.7464243;OpenStreetMap;;capacity: 7
Fahrradparkplatz 5056972306;Fahrradparkplatz;Trier;Deutschland;6.6442341;49.7481852;OpenStreetMap;;"capacity: 48; fee: no"
Fahrradparkplatz 5056972309;Fahrradparkplatz;Trier;Deutschland;6.6615719;49.7586;OpenStreetMap;;capacity: 5
Fahrradparkplatz 5056972313;Fahrradparkplatz;Trier;Deutschland;6.6486865;49.7593243;OpenStreetMap;;"capacity: 3; fee: no"
Fahrradparkplatz 5056972315;Fahrradparkplatz;Trier;Deutschland;6.6501993;49.7606585;OpenStreetMap;;"capacity: 5; fee: no"
Fahrradparkplatz 5056972316;Fahrradparkplatz;Trier;Deutschland;6.6509557;49.7612753;OpenStreetMap;;"capacity: 5; fee: no"
Fahrradparkplatz 5057023461;Fahrradparkplatz;Trier;Deutschland;6.6444983;49.7556144;OpenStreetMap;;"capacity: 6; fee: no"
Fahrradparkplatz 5057023464;Fahrradparkplatz;Trier;Deutschland;6.6480401;49.7668679;OpenStreetMap;;capacity: 8
Fahrradparkplatz 5057023465;Fahrradparkplatz;Trier;Deutschland;6.6477558;49.7669078;OpenStreetMap;;capacity: 8
Fahrradparkplatz 5057023469;Fahrradparkplatz;Trier;Deutschland;6.6468197;49.7682105;OpenStreetMap;;capacity: 5
Fahrradparkplatz 5057023473;Fahrradparkplatz;Trier;Deutschland;6.6601248;49.7725474;OpenStreetMap;;capacity: 8
Fahrradparkplatz 5057023474;Fahrradparkplatz;Trier;Deutschland;6.6600752;49.7727145;OpenStreetMap;;capacity: 7
Fahrradparkplatz 5057093092;Fahrradparkplatz;Trier;Deutschland;6.6394423;49.7522465;OpenStreetMap;;"capacity: 10; fee: no"
Fahrradparkplatz 5057093093;Fahrradparkplatz;Trier;Deutschland;6.6482855;49.7626337;OpenStreetMap;;capacity: 4
