Name;Typ;Stadt;Land;Längengrad;Breitengrad;Quelle;Operator;Details
Parkplatz 1229616031;Parkplatz;Luxembourg;Luxemburg;6.1033947;49.6084367;OpenStreetMap;;fee: yes
Parkplatz 1229616032;Parkplatz;Luxembourg;Luxemburg;6.103053;49.6083043;OpenStreetMap;;fee: yes
Parkplatz 1229616033;Parkplatz;Luxembourg;Luxemburg;6.1043496;49.608503;OpenStreetMap;;fee: yes
Parkplatz 1229616034;Parkplatz;Luxembourg;Luxemburg;6.1055995;49.6087543;OpenStreetMap;;fee: yes
Parkplatz 1229616035;Parkplatz;Luxembourg;Luxemburg;6.1053378;49.6087621;OpenStreetMap;;fee: yes
Parkplatz 1229763528;Parkplatz;Luxembourg;Luxemburg;6.1003022;49.6073678;OpenStreetMap;;fee: yes
Parkplatz 1229763529;Parkplatz;Luxembourg;Luxemburg;6.1003064;49.6073;OpenStreetMap;;fee: yes
Parkplatz 1229763530;Parkplatz;Luxembourg;Luxemburg;6.1012524;49.6074165;OpenStreetMap;;fee: yes
Parkplatz 1229763531;Parkplatz;Luxembourg;Luxemburg;6.1012824;49.6073518;OpenStreetMap;;fee: yes
Parkplatz 1229773356;Parkplatz;Luxembourg;Luxemburg;6.1022708;49.6075122;OpenStreetMap;;fee: yes
Parkplatz 1229773357;Parkplatz;Luxembourg;Luxemburg;6.1022757;49.6074432;OpenStreetMap;;fee: yes
Parkplatz 1229773358;Parkplatz;Luxembourg;Luxemburg;6.1006212;49.6065431;OpenStreetMap;;
Parkplatz 1229773363;Parkplatz;Luxembourg;Luxemburg;6.1004333;49.6066349;OpenStreetMap;;
Parkplatz 1229773365;Parkplatz;Luxembourg;Luxemburg;6.1007566;49.606667;OpenStreetMap;;
Parkplatz 1229777619;Parkplatz;Luxembourg;Luxemburg;6.1019929;49.6085023;OpenStreetMap;;fee: yes
Parkplatz 1229777620;Parkplatz;Luxembourg;Luxemburg;6.102735;49.6078068;OpenStreetMap;;fee: yes
Parkplatz 1229777621;Parkplatz;Luxembourg;Luxemburg;6.1022268;49.6088614;OpenStreetMap;;"capacity: 1; fee: yes"
Parkplatz 1229924246;Parkplatz;Luxembourg;Luxemburg;6.1049216;49.6079611;OpenStreetMap;;fee: yes
Parkplatz 1229924247;Parkplatz;Luxembourg;Luxemburg;6.1049131;49.6078534;OpenStreetMap;;fee: yes
Parkplatz 1229924248;Parkplatz;Luxembourg;Luxemburg;6.1033325;49.6076064;OpenStreetMap;;fee: yes
Parkplatz 1229924250;Parkplatz;Luxembourg;Luxemburg;6.1001725;49.6079498;OpenStreetMap;;capacity: 2
Parkplatz 1229926743;Parkplatz;Luxembourg;Luxemburg;6.106972;49.6101935;OpenStreetMap;;fee: yes
Parkplatz 1229926748;Parkplatz;Luxembourg;Luxemburg;6.1063235;49.6099875;OpenStreetMap;;fee: yes
Parkplatz 1229976339;Parkplatz;Luxembourg;Luxemburg;6.1062464;49.6065851;OpenStreetMap;;
Parkplatz 1229976344;Parkplatz;Luxembourg;Luxemburg;6.1047766;49.6072054;OpenStreetMap;;fee: yes
Parkplatz 1229976345;Parkplatz;Luxembourg;Luxemburg;6.1047673;49.6071376;OpenStreetMap;;fee: yes
Parkplatz 1230049516;Parkplatz;Luxembourg;Luxemburg;6.1066524;49.6135052;OpenStreetMap;;
Parkplatz 1230049517;Parkplatz;Luxembourg;Luxemburg;6.106564;49.6135472;OpenStreetMap;;
Parkplatz 1230052105;Parkplatz;Luxembourg;Luxemburg;6.1071263;49.6141647;OpenStreetMap;;
Parkplatz 1230052108;Parkplatz;Luxembourg;Luxemburg;6.1062736;49.6140714;OpenStreetMap;;
Parkplatz 1230052109;Parkplatz;Luxembourg;Luxemburg;6.106219;49.614006;OpenStreetMap;;
Parkplatz 1230052129;Parkplatz;Luxembourg;Luxemburg;6.1075937;49.6131747;OpenStreetMap;;"capacity: 4; fee: yes"
Parkplatz 1230067496;Parkplatz;Luxembourg;Luxemburg;6.1101159;49.6104385;OpenStreetMap;;fee: yes
Parkplatz 1230067497;Parkplatz;Luxembourg;Luxemburg;6.1108996;49.6104075;OpenStreetMap;;fee: yes
Parkplatz 1230067498;Parkplatz;Luxembourg;Luxemburg;6.1116395;49.6103777;OpenStreetMap;;fee: yes
Parkplatz 1230067506;Parkplatz;Luxembourg;Luxemburg;6.1108442;49.610484;OpenStreetMap;;fee: yes
Parkplatz 1230067507;Parkplatz;Luxembourg;Luxemburg;6.1108582;49.6103357;OpenStreetMap;;fee: yes
Parkplatz 1230085285;Parkplatz;Luxembourg;Luxemburg;6.1085121;49.6104558;OpenStreetMap;;fee: yes
Parkplatz 1230085286;Parkplatz;Luxembourg;Luxemburg;6.109211;49.6104683;OpenStreetMap;;fee: yes
Parkplatz 1230089437;Parkplatz;Luxembourg;Luxemburg;6.1081585;49.6098131;OpenStreetMap;;fee: yes
Parkplatz 1230089438;Parkplatz;Luxembourg;Luxemburg;6.1085174;49.6097588;OpenStreetMap;;fee: yes
Parkplatz 1230089441;Parkplatz;Luxembourg;Luxemburg;6.1098614;49.6097319;OpenStreetMap;;fee: yes
Parkplatz 1230089442;Parkplatz;Luxembourg;Luxemburg;6.1108994;49.6097081;OpenStreetMap;;fee: yes
Parkplatz 1230089443;Parkplatz;Luxembourg;Luxemburg;6.1100483;49.6097761;OpenStreetMap;;fee: yes
Parkplatz 1230089444;Parkplatz;Luxembourg;Luxemburg;6.1108348;49.6097604;OpenStreetMap;;fee: yes
Parkplatz 1230089445;Parkplatz;Luxembourg;Luxemburg;6.1113545;49.6097453;OpenStreetMap;;fee: yes
Parkplatz 1230092208;Parkplatz;Luxembourg;Luxemburg;6.1116149;49.6096898;OpenStreetMap;;fee: yes
Parkplatz 1230092209;Parkplatz;Luxembourg;Luxemburg;6.1117331;49.6097346;OpenStreetMap;;fee: yes
Parkplatz 1230092238;Parkplatz;Luxembourg;Luxemburg;6.1120311;49.6097902;OpenStreetMap;;fee: yes
Parkplatz 1230092239;Parkplatz;Luxembourg;Luxemburg;6.1120482;49.6099882;OpenStreetMap;;fee: yes
Parkplatz 1230092240;Parkplatz;Luxembourg;Luxemburg;6.111982;49.6100187;OpenStreetMap;;fee: yes
Parkplatz 1230092241;Parkplatz;Luxembourg;Luxemburg;6.1120657;49.6101718;OpenStreetMap;;fee: yes
Parkplatz 1230096298;Parkplatz;Luxembourg;Luxemburg;6.1149135;49.6102537;OpenStreetMap;;fee: yes
Parkplatz 1230097790;Parkplatz;Luxembourg;Luxemburg;6.1123531;49.6103492;OpenStreetMap;;fee: yes
Parkplatz 1230097791;Parkplatz;Luxembourg;Luxemburg;6.1123138;49.6102801;OpenStreetMap;;fee: yes
Parkplatz 1230097792;Parkplatz;Luxembourg;Luxemburg;6.1098796;49.6110203;OpenStreetMap;;fee: yes
Parkplatz 1230152366;Parkplatz;Luxembourg;Luxemburg;6.1082045;49.6116605;OpenStreetMap;;fee: yes
Parkplatz 1230152367;Parkplatz;Luxembourg;Luxemburg;6.1090583;49.6103875;OpenStreetMap;;fee: yes
Parkplatz 1230257843;Parkplatz;Luxembourg;Luxemburg;6.1098817;49.6109737;OpenStreetMap;;fee: yes
Parkplatz 1230264251;Parkplatz;Luxembourg;Luxemburg;6.1093473;49.6092555;OpenStreetMap;;fee: yes
Parkplatz 1230264252;Parkplatz;Luxembourg;Luxemburg;6.1116116;49.6091134;OpenStreetMap;;fee: yes
Parkplatz 1230278362;Parkplatz;Luxembourg;Luxemburg;6.1100708;49.6084338;OpenStreetMap;;fee: yes
Parkplatz 1230288691;Parkplatz;Luxembourg;Luxemburg;6.1079508;49.609297;OpenStreetMap;;fee: yes
Parkplatz 1230326259;Parkplatz;Luxembourg;Luxemburg;6.1072592;49.6089298;OpenStreetMap;;fee: yes
Parkplatz 1230326260;Parkplatz;Luxembourg;Luxemburg;6.1073067;49.6089785;OpenStreetMap;;fee: yes
Parkplatz 1230389713;Parkplatz;Luxembourg;Luxemburg;6.1090203;49.6085003;OpenStreetMap;;fee: yes
Parkplatz 1230401897;Parkplatz;Luxembourg;Luxemburg;6.1072178;49.6128725;OpenStreetMap;;fee: yes
Parkplatz 1230519650;Parkplatz;Luxembourg;Luxemburg;6.1076411;49.6100412;OpenStreetMap;;fee: yes
Parkplatz 1230519651;Parkplatz;Luxembourg;Luxemburg;6.1073902;49.6096214;OpenStreetMap;;fee: yes
Parkplatz 1230519652;Parkplatz;Luxembourg;Luxemburg;6.1070908;49.6094152;OpenStreetMap;;fee: yes
Parkplatz 1230519653;Parkplatz;Luxembourg;Luxemburg;6.1074657;49.6111728;OpenStreetMap;;fee: yes
Parkplatz 1230519654;Parkplatz;Luxembourg;Luxemburg;6.107347;49.6118227;OpenStreetMap;;fee: yes
Parkplatz 1230528599;Parkplatz;Luxembourg;Luxemburg;6.1057406;49.6092747;OpenStreetMap;;fee: yes
Parkplatz 1230528600;Parkplatz;Luxembourg;Luxemburg;6.1056482;49.6092499;OpenStreetMap;;fee: yes
Parkplatz 1230528601;Parkplatz;Luxembourg;Luxemburg;6.1065933;49.6085062;OpenStreetMap;;fee: yes
Parkplatz 1230528602;Parkplatz;Luxembourg;Luxemburg;6.1064093;49.6085676;OpenStreetMap;;fee: yes
Parkplatz 1230528603;Parkplatz;Luxembourg;Luxemburg;6.1065074;49.6090889;OpenStreetMap;;fee: yes
Parkplatz 1230528604;Parkplatz;Luxembourg;Luxemburg;6.1065613;49.6090475;OpenStreetMap;;fee: yes
Parkplatz 1230708873;Parkplatz;Luxembourg;Luxemburg;6.1108945;49.608339;OpenStreetMap;;fee: yes
Parkplatz 1230708874;Parkplatz;Luxembourg;Luxemburg;6.1099699;49.6083726;OpenStreetMap;;fee: yes
Parkplatz 1230708875;Parkplatz;Luxembourg;Luxemburg;6.1099711;49.6080988;OpenStreetMap;;fee: yes
Parkplatz 1230708876;Parkplatz;Luxembourg;Luxemburg;6.1099751;49.6078459;OpenStreetMap;;fee: yes
Parkplatz 1230708877;Parkplatz;Luxembourg;Luxemburg;6.1099724;49.6079649;OpenStreetMap;;fee: yes
Parkplatz 1230708878;Parkplatz;Luxembourg;Luxemburg;6.1099745;49.6076743;OpenStreetMap;;fee: yes
Parkplatz 1230708879;Parkplatz;Luxembourg;Luxemburg;6.110075;49.608316;OpenStreetMap;;fee: yes
Parkplatz 1230708880;Parkplatz;Luxembourg;Luxemburg;6.1100775;49.6080368;OpenStreetMap;;fee: yes
Parkplatz 1230708881;Parkplatz;Luxembourg;Luxemburg;6.1100798;49.6077431;OpenStreetMap;;fee: yes
Parkplatz 1230784915;Parkplatz;Luxembourg;Luxemburg;6.1122315;49.609037;OpenStreetMap;;"capacity: 2; fee: yes"
Parkplatz 1230784916;Parkplatz;Luxembourg;Luxemburg;6.1122421;49.6090833;OpenStreetMap;;fee: yes
Parkplatz 1230786871;Parkplatz;Luxembourg;Luxemburg;6.1124743;49.6089622;OpenStreetMap;;"capacity: 2; fee: yes"
Parkplatz 1230786872;Parkplatz;Luxembourg;Luxemburg;6.1125839;49.6087988;OpenStreetMap;;fee: yes
Parkplatz 1230786873;Parkplatz;Luxembourg;Luxemburg;6.1126965;49.6086314;OpenStreetMap;;fee: yes
Parkplatz 1230786874;Parkplatz;Luxembourg;Luxemburg;6.1128201;49.6084485;OpenStreetMap;;"capacity: 2; fee: yes"
Parkplatz 1230786898;Parkplatz;Luxembourg;Luxemburg;6.114696;49.6093737;OpenStreetMap;;fee: yes
Parkplatz 1230786899;Parkplatz;Luxembourg;Luxemburg;6.1147016;49.6094239;OpenStreetMap;;fee: yes
Parkplatz 1230786900;Parkplatz;Luxembourg;Luxemburg;6.1132177;49.6094424;OpenStreetMap;;fee: yes
Parkplatz 1230786901;Parkplatz;Luxembourg;Luxemburg;6.1130726;49.609494;OpenStreetMap;;fee: yes
Parkplatz 1230786902;Parkplatz;Luxembourg;Luxemburg;6.1124058;49.6095249;OpenStreetMap;;fee: yes
Parkplatz 1230789822;Parkplatz;Luxembourg;Luxemburg;6.1136862;49.6086361;OpenStreetMap;;fee: yes
Parkplatz 1230789823;Parkplatz;Luxembourg;Luxemburg;6.1137212;49.6088676;OpenStreetMap;;fee: yes
Parkplatz 1230789824;Parkplatz;Luxembourg;Luxemburg;6.1137521;49.6090838;OpenStreetMap;;fee: yes
Parkplatz 1230789825;Parkplatz;Luxembourg;Luxemburg;6.1137748;49.6092254;OpenStreetMap;;fee: yes
Parkplatz 1230789826;Parkplatz;Luxembourg;Luxemburg;6.1136533;49.6089071;OpenStreetMap;;fee: yes
Parkplatz 1230789831;Parkplatz;Luxembourg;Luxemburg;6.1138649;49.6098409;OpenStreetMap;;fee: yes
Parkplatz 1230789832;Parkplatz;Luxembourg;Luxemburg;6.1137946;49.6098627;OpenStreetMap;;fee: yes
Parkplatz 1230811010;Parkplatz;Luxembourg;Luxemburg;6.1147757;49.6101867;OpenStreetMap;;fee: yes
Parkplatz 1230811011;Parkplatz;Luxembourg;Luxemburg;6.1144573;49.6102709;OpenStreetMap;;fee: yes
Parkplatz 1230811012;Parkplatz;Luxembourg;Luxemburg;6.1165837;49.6101947;OpenStreetMap;;fee: yes
Parkplatz 1230811025;Parkplatz;Luxembourg;Luxemburg;6.1167071;49.6101187;OpenStreetMap;;fee: yes
Parkplatz 1230813953;Parkplatz;Luxembourg;Luxemburg;6.118252;49.610118;OpenStreetMap;;fee: yes
Parkplatz 1230813954;Parkplatz;Luxembourg;Luxemburg;6.1183105;49.6100415;OpenStreetMap;;fee: yes
Parkplatz 1230832185;Parkplatz;Luxembourg;Luxemburg;6.1156032;49.6097501;OpenStreetMap;;fee: yes
Parkplatz 1230832186;Parkplatz;Luxembourg;Luxemburg;6.1156958;49.6097455;OpenStreetMap;;fee: yes
Parkplatz 1230832187;Parkplatz;Luxembourg;Luxemburg;6.1155064;49.609003;OpenStreetMap;;fee: yes
Parkplatz 1230832188;Parkplatz;Luxembourg;Luxemburg;6.1156092;49.6090997;OpenStreetMap;;fee: yes
Parkplatz 1230836381;Parkplatz;Luxembourg;Luxemburg;6.1061927;49.6080531;OpenStreetMap;;"capacity: 3; fee: yes"
Parkplatz 1230836382;Parkplatz;Luxembourg;Luxemburg;6.1064726;49.6079485;OpenStreetMap;;fee: yes
Parkplatz 1230840172;Parkplatz;Luxembourg;Luxemburg;6.1153895;49.6079577;OpenStreetMap;;fee: yes
Parkplatz 1230885893;Parkplatz;Luxembourg;Luxemburg;6.1154743;49.6131632;OpenStreetMap;;capacity: 1
Parkplatz 1230885895;Parkplatz;Luxembourg;Luxemburg;6.1128557;49.6131403;OpenStreetMap;;fee: yes
Parkplatz 1230885896;Parkplatz;Luxembourg;Luxemburg;6.1120953;49.6130854;OpenStreetMap;;fee: yes
Parkplatz 1230885897;Parkplatz;Luxembourg;Luxemburg;6.1113578;49.6129667;OpenStreetMap;;fee: yes
Parkplatz 1230885898;Parkplatz;Luxembourg;Luxemburg;6.1098507;49.6129241;OpenStreetMap;;fee: yes
Parkplatz 1230885899;Parkplatz;Luxembourg;Luxemburg;6.1128122;49.612814;OpenStreetMap;;fee: yes
Parkplatz 1230920615;Parkplatz;Luxembourg;Luxemburg;6.1718093;49.6188348;OpenStreetMap;;
Parkplatz 1231052288;Parkplatz;Luxembourg;Luxemburg;6.1082065;49.6060125;OpenStreetMap;;fee: yes
Parkplatz 1231052289;Parkplatz;Luxembourg;Luxemburg;6.108287;49.6059693;OpenStreetMap;;fee: yes
Parkplatz 1231052290;Parkplatz;Luxembourg;Luxemburg;6.1093028;49.6062654;OpenStreetMap;;fee: yes
Parkplatz 1231052291;Parkplatz;Luxembourg;Luxemburg;6.1093933;49.6062268;OpenStreetMap;;fee: yes
Parkplatz 1231216811;Parkplatz;Luxembourg;Luxemburg;6.1105938;49.6129768;OpenStreetMap;;fee: yes
Parkplatz 1231216812;Parkplatz;Luxembourg;Luxemburg;6.1111056;49.6130132;OpenStreetMap;;fee: yes
Parkplatz 1231216813;Parkplatz;Luxembourg;Luxemburg;6.1110276;49.6129442;OpenStreetMap;;fee: yes
Parkplatz 1231309830;Parkplatz;Luxembourg;Luxemburg;6.1072012;49.6061341;OpenStreetMap;;fee: yes
Parkplatz 1231309831;Parkplatz;Luxembourg;Luxemburg;6.1072091;49.6060849;OpenStreetMap;;fee: yes
Parkplatz 1231309832;Parkplatz;Luxembourg;Luxemburg;6.1083821;49.6054537;OpenStreetMap;;fee: yes
Parkplatz 1231309833;Parkplatz;Luxembourg;Luxemburg;6.1082587;49.6054744;OpenStreetMap;;fee: yes
Parkplatz 1231312875;Parkplatz;Luxembourg;Luxemburg;6.1094352;49.6057657;OpenStreetMap;;fee: yes
Parkplatz 1231312876;Parkplatz;Luxembourg;Luxemburg;6.1092893;49.6057684;OpenStreetMap;;fee: yes
Parkplatz 1231312877;Parkplatz;Luxembourg;Luxemburg;6.108415;49.6064705;OpenStreetMap;;fee: yes
Parkplatz 1231312878;Parkplatz;Luxembourg;Luxemburg;6.1083222;49.6064631;OpenStreetMap;;fee: yes
Parkplatz 1231328166;Parkplatz;Luxembourg;Luxemburg;6.1090053;49.6042039;OpenStreetMap;;fee: yes
Parkplatz 1231328167;Parkplatz;Luxembourg;Luxemburg;6.1093476;49.6043262;OpenStreetMap;;fee: yes
Parkplatz 1231329287;Parkplatz;Luxembourg;Luxemburg;6.109993;49.6045592;OpenStreetMap;;fee: yes
Parkplatz 1231329288;Parkplatz;Luxembourg;Luxemburg;6.1105107;49.6047449;OpenStreetMap;;fee: yes
Parkplatz 1231329289;Parkplatz;Luxembourg;Luxemburg;6.1106027;49.6046894;OpenStreetMap;;fee: yes
Parkplatz 1231543012;Parkplatz;Luxembourg;Luxemburg;6.1093314;49.6047497;OpenStreetMap;;fee: yes
Parkplatz 1231706584;Parkplatz;Luxembourg;Luxemburg;6.1121899;49.6115006;OpenStreetMap;;fee: yes
Parkplatz 1231706585;Parkplatz;Luxembourg;Luxemburg;6.1121581;49.6121182;OpenStreetMap;;fee: yes
Parkplatz 1231706586;Parkplatz;Luxembourg;Luxemburg;6.1120926;49.6112926;OpenStreetMap;;fee: yes
Parkplatz 1231706587;Parkplatz;Luxembourg;Luxemburg;6.1120311;49.6106763;OpenStreetMap;;fee: yes
Parkplatz 1231741647;Parkplatz;Luxembourg;Luxemburg;6.106759;49.6058621;OpenStreetMap;;fee: yes
Parkplatz 1231741648;Parkplatz;Luxembourg;Luxemburg;6.1066475;49.6058826;OpenStreetMap;;fee: yes
Parkplatz 1231741649;Parkplatz;Luxembourg;Luxemburg;6.1070497;49.6051199;OpenStreetMap;;fee: yes
Parkplatz 1231741650;Parkplatz;Luxembourg;Luxemburg;6.1071392;49.605142;OpenStreetMap;;fee: yes
Parkplatz 1231742953;Parkplatz;Luxembourg;Luxemburg;6.1076662;49.6041658;OpenStreetMap;;fee: yes
Parkplatz 1231742954;Parkplatz;Luxembourg;Luxemburg;6.1075863;49.6041271;OpenStreetMap;;fee: yes
Parkplatz 1231744238;Parkplatz;Luxembourg;Luxemburg;6.1122675;49.6046173;OpenStreetMap;;capacity: 1
Parkplatz 1231746260;Parkplatz;Luxembourg;Luxemburg;6.1094406;49.6052806;OpenStreetMap;;fee: yes
Parkplatz 1231746261;Parkplatz;Luxembourg;Luxemburg;6.1097887;49.6053371;OpenStreetMap;;fee: yes
Parkplatz 1231746262;Parkplatz;Luxembourg;Luxemburg;6.1081275;49.6048208;OpenStreetMap;;fee: yes
Parkplatz 1231746263;Parkplatz;Luxembourg;Luxemburg;6.1081531;49.6047652;OpenStreetMap;;fee: yes
Parkplatz 1231746264;Parkplatz;Luxembourg;Luxemburg;6.1068752;49.6043902;OpenStreetMap;;fee: yes
Parkplatz 1231746265;Parkplatz;Luxembourg;Luxemburg;6.1059907;49.6040839;OpenStreetMap;;fee: yes
Parkplatz 1231751252;Parkplatz;Luxembourg;Luxemburg;6.1073852;49.6083752;OpenStreetMap;;fee: yes
Parkplatz 1231751253;Parkplatz;Luxembourg;Luxemburg;6.1081903;49.6088956;OpenStreetMap;;fee: yes
Parkplatz 1231751254;Parkplatz;Luxembourg;Luxemburg;6.1085687;49.609139;OpenStreetMap;;fee: yes
Parkplatz 1231751255;Parkplatz;Luxembourg;Luxemburg;6.1101193;49.6129433;OpenStreetMap;;fee: yes
Parkplatz 1231751256;Parkplatz;Luxembourg;Luxemburg;6.1106112;49.6129121;OpenStreetMap;;fee: yes
Parkplatz 1231850258;Parkplatz;Luxembourg;Luxemburg;6.1169933;49.6054247;OpenStreetMap;;capacity: 1
Parkplatz 1231893670;Parkplatz;Luxembourg;Luxemburg;6.11962;49.6060887;OpenStreetMap;;fee: yes
Parkplatz 1231893673;Parkplatz;Luxembourg;Luxemburg;6.1190343;49.6058381;OpenStreetMap;;fee: yes
Parkplatz 1231897506;Parkplatz;Luxembourg;Luxemburg;6.1158994;49.6071719;OpenStreetMap;;fee: yes
Parkplatz 1231897507;Parkplatz;Luxembourg;Luxemburg;6.1155541;49.6071285;OpenStreetMap;;fee: yes
Parkplatz 1231897508;Parkplatz;Luxembourg;Luxemburg;6.1173821;49.6068789;OpenStreetMap;;fee: yes
Parkplatz 1231897512;Parkplatz;Luxembourg;Luxemburg;6.1194959;49.6061882;OpenStreetMap;;fee: yes
Parkplatz 1231923844;Parkplatz;Luxembourg;Luxemburg;6.1192303;49.6072142;OpenStreetMap;;
Parkplatz 1231993104;Parkplatz;Luxembourg;Luxemburg;6.1137659;49.6076491;OpenStreetMap;;fee: yes
Parkplatz 1231993105;Parkplatz;Luxembourg;Luxemburg;6.1137426;49.6075383;OpenStreetMap;;fee: yes
Parkplatz 1232122517;Parkplatz;Luxembourg;Luxemburg;6.1168325;49.6039371;OpenStreetMap;;fee: yes
Parkplatz 1232122518;Parkplatz;Luxembourg;Luxemburg;6.1176402;49.6038268;OpenStreetMap;;fee: yes
Parkplatz 1232144987;Parkplatz;Luxembourg;Luxemburg;6.1019846;49.6050519;OpenStreetMap;;fee: yes
Parkplatz 1232144988;Parkplatz;Luxembourg;Luxemburg;6.102035;49.6049708;OpenStreetMap;;fee: yes
Parkplatz 1232144992;Parkplatz;Luxembourg;Luxemburg;6.1033967;49.6055266;OpenStreetMap;;fee: yes
Parkplatz 1232144993;Parkplatz;Luxembourg;Luxemburg;6.1034934;49.6055331;OpenStreetMap;;fee: yes
Parkplatz 1232144994;Parkplatz;Luxembourg;Luxemburg;6.1035504;49.6048469;OpenStreetMap;;fee: yes
Parkplatz 1232374446;Parkplatz;Luxembourg;Luxemburg;6.1188045;49.6049923;OpenStreetMap;;capacity: 1
Parkplatz 1232375170;Parkplatz;Luxembourg;Luxemburg;6.117748;49.6037406;OpenStreetMap;;fee: yes
Parkplatz 1232375171;Parkplatz;Luxembourg;Luxemburg;6.1167533;49.6038743;OpenStreetMap;;fee: yes
Parkplatz 1232385701;Parkplatz;Luxembourg;Luxemburg;6.1196961;49.6036855;OpenStreetMap;;fee: yes
Parkplatz 1232385702;Parkplatz;Luxembourg;Luxemburg;6.1195515;49.6036142;OpenStreetMap;;fee: yes
Parkplatz 1232849291;Parkplatz;Luxembourg;Luxemburg;6.1186123;49.6043557;OpenStreetMap;;fee: yes
Parkplatz 1233086096;Parkplatz;Luxembourg;Luxemburg;6.1083233;49.6039582;OpenStreetMap;;fee: yes
Parkplatz 1233235975;Parkplatz;Luxembourg;Luxemburg;6.1173032;49.604525;OpenStreetMap;;fee: yes
Parkplatz 1233547370;Parkplatz;Luxembourg;Luxemburg;6.1731987;49.6189046;OpenStreetMap;;
Parkplatz 1233547371;Parkplatz;Luxembourg;Luxemburg;6.1725959;49.619131;OpenStreetMap;;
Parkplatz 1233547372;Parkplatz;Luxembourg;Luxemburg;6.1727095;49.6193683;OpenStreetMap;;
Parkplatz 1233547373;Parkplatz;Luxembourg;Luxemburg;6.1712783;49.620869;OpenStreetMap;;fee: yes
Parkplatz 1233547374;Parkplatz;Luxembourg;Luxemburg;6.1715679;49.6211596;OpenStreetMap;;fee: yes
Parkplatz 1233547375;Parkplatz;Luxembourg;Luxemburg;6.1713856;49.6202912;OpenStreetMap;;fee: yes
Parkplatz 1233551135;Parkplatz;Luxembourg;Luxemburg;6.1646027;49.6166183;OpenStreetMap;;
Parkplatz 1233768232;Parkplatz;Luxembourg;Luxemburg;6.1001433;49.6033408;OpenStreetMap;;
Parkplatz 1238099050;Parkplatz;Luxembourg;Luxemburg;6.1167118;49.6116444;OpenStreetMap;;fee: yes
Parkplatz 1238246091;Parkplatz;Luxembourg;Luxemburg;6.1215418;49.6238914;OpenStreetMap;;fee: yes
Parkplatz 1238246092;Parkplatz;Luxembourg;Luxemburg;6.1215319;49.6238178;OpenStreetMap;;fee: yes
Parkplatz 1238246093;Parkplatz;Luxembourg;Luxemburg;6.1199568;49.6236899;OpenStreetMap;;fee: yes
Parkplatz 1238246094;Parkplatz;Luxembourg;Luxemburg;6.1199573;49.6237632;OpenStreetMap;;fee: yes
Parkplatz 1238246095;Parkplatz;Luxembourg;Luxemburg;6.1206046;49.6238163;OpenStreetMap;;fee: yes
Parkplatz 1238246096;Parkplatz;Luxembourg;Luxemburg;6.12052;49.6237356;OpenStreetMap;;fee: yes
Parkplatz 1238254428;Parkplatz;Luxembourg;Luxemburg;6.1212365;49.6229567;OpenStreetMap;;fee: yes
Parkplatz 1238254429;Parkplatz;Luxembourg;Luxemburg;6.1217097;49.62233;OpenStreetMap;;fee: yes
Parkplatz 1238416400;Parkplatz;Luxembourg;Luxemburg;6.1215933;49.6247223;OpenStreetMap;;fee: yes
Parkplatz 1238416401;Parkplatz;Luxembourg;Luxemburg;6.1215246;49.6246736;OpenStreetMap;;fee: yes
Parkplatz 1238416402;Parkplatz;Luxembourg;Luxemburg;6.1210525;49.6249224;OpenStreetMap;;fee: yes
Parkplatz 1238416403;Parkplatz;Luxembourg;Luxemburg;6.1209367;49.6248901;OpenStreetMap;;fee: yes
Parkplatz 1238419259;Parkplatz;Luxembourg;Luxemburg;6.1209462;49.6236035;OpenStreetMap;;fee: yes
Parkplatz 1238452984;Parkplatz;Luxembourg;Luxemburg;6.1009436;49.6038132;OpenStreetMap;;fee: yes
Parkplatz 1238452985;Parkplatz;Luxembourg;Luxemburg;6.1012666;49.6033606;OpenStreetMap;;fee: yes
Parkplatz 1238452986;Parkplatz;Luxembourg;Luxemburg;6.1021137;49.6043385;OpenStreetMap;;fee: yes
Parkplatz 1238452987;Parkplatz;Luxembourg;Luxemburg;6.1012598;49.6041509;OpenStreetMap;;fee: yes
Parkplatz 1238452988;Parkplatz;Luxembourg;Luxemburg;6.1020727;49.6042754;OpenStreetMap;;fee: yes
Parkplatz 1238452989;Parkplatz;Luxembourg;Luxemburg;6.1030368;49.6044253;OpenStreetMap;;fee: yes
Parkplatz 1238452990;Parkplatz;Luxembourg;Luxemburg;6.1032237;49.6045097;OpenStreetMap;;fee: yes
Parkplatz 1238452991;Parkplatz;Luxembourg;Luxemburg;6.103721;49.6043529;OpenStreetMap;;fee: yes
Parkplatz 1238452992;Parkplatz;Luxembourg;Luxemburg;6.1037384;49.6046714;OpenStreetMap;;fee: yes
Parkplatz 1238510542;Parkplatz;Luxembourg;Luxemburg;6.1242075;49.6213974;OpenStreetMap;;fee: yes
Parkplatz 1238510543;Parkplatz;Luxembourg;Luxemburg;6.1242575;49.62135;OpenStreetMap;;fee: yes
Parkplatz 1238512541;Parkplatz;Luxembourg;Luxemburg;6.1213273;49.6220199;OpenStreetMap;;fee: yes
Parkplatz 1238517028;Parkplatz;Luxembourg;Luxemburg;6.112547;49.6221933;OpenStreetMap;;
Parkplatz 1238517029;Parkplatz;Luxembourg;Luxemburg;6.1130011;49.6225328;OpenStreetMap;;
Parkplatz 1238532333;Parkplatz;Luxembourg;Luxemburg;6.118932;49.625331;OpenStreetMap;;
